id,coords
344,46.510967:24.509652 46.510952:24.509724 46.510904:24.509857 46.510759:24.510036
345,46.510461:24.510428 46.510797:24.510081 46.510955:24.509958 46.511050:24.509910
346,46.538350:24.559557 46.538335:24.559549 46.538311:24.559530 46.537931:24.559186 46.537919:24.559175 46.537901:24.559159
347,46.548413:24.568542 46.548424:24.568541 46.549369:24.568447
348,46.549369:24.568447 46.550427:24.568372 46.550452:24.568369
349,46.539981:24.564200 46.539993:24.564214 46.539999:24.564221 46.540095:24.564335 46.540211:24.564443 46.540296:24.564467 46.540382:24.564447 46.540458:24.564399 46.540594:24.564283
350,46.540933:24.563767 46.540760:24.563482
351,46.540760:24.563482 46.540609:24.563132
352,46.540609:24.563132 46.540533:24.562956
353,46.540533:24.562956 46.540356:24.562545 46.540342:24.562530 46.540297:24.562504
354,46.539526:24.564384 46.539737:24.564343
355,46.540594:24.564283 46.540599:24.564296 46.540866:24.565095
356,46.540866:24.565095 46.541235:24.566196 46.541241:24.566215 46.541256:24.566259
357,46.540297:24.562504 46.540272:24.562483 46.540234:24.562469 46.540225:24.562464 46.539904:24.562299
358,46.540227:24.559255 46.540200:24.559514 46.540188:24.559675 46.540188:24.559694
359,46.540188:24.559694 46.540187:24.559836 46.540212:24.560052
360,46.540212:24.560052 46.540223:24.560093 46.540228:24.560109 46.540268:24.560261
361,46.540268:24.560261 46.540326:24.560519 46.540368:24.560764
362,46.540368:24.560764 46.540371:24.560838 46.540388:24.561204 46.540400:24.561576 46.540387:24.561960
363,46.540387:24.561960 46.540355:24.562134
364,46.540355:24.562134 46.540304:24.562463 46.540297:24.562504
365,46.540297:24.562504 46.540272:24.562590 46.539995:24.563295 46.539810:24.563771 46.539707:24.564025
366,46.539707:24.564025 46.539638:24.564194
367,46.539638:24.564194 46.539576:24.564283 46.539526:24.564384
368,46.539526:24.564384 46.539177:24.564721
369,46.541844:24.560311 46.541873:24.560288 46.543175:24.559261 46.543209:24.559234 46.543280:24.559162
370,46.542042:24.557322 46.542085:24.557206 46.542243:24.556743 46.542400:24.556289
371,46.542400:24.556289 46.542474:24.556080
372,46.542474:24.556080 46.542698:24.555468 46.542707:24.555448 46.542728:24.555378
373,46.538413:24.562079 46.538340:24.562176 46.538320:24.562200 46.538276:24.562253 46.538236:24.562313
374,46.538038:24.562224 46.538216:24.562304
375,46.538106:24.563164 46.538100:24.563204 46.537921:24.564507
376,46.537921:24.564507 46.537870:24.564780 46.537868:24.564857 46.537866:24.564951 46.537919:24.565669 46.537938:24.565936 46.537943:24.566010
377,46.538559:24.564738 46.538280:24.564633 46.538248:24.564621
378,46.538248:24.564621 46.538175:24.564594 46.538131:24.564578 46.537936:24.564512 46.537921:24.564507
379,46.537117:24.576980 46.536635:24.574588 46.536631:24.574568 46.536622:24.574523
380,46.536482:24.577243 46.536477:24.577208 46.536438:24.576955 46.536113:24.574838 46.536109:24.574810 46.536105:24.574783
381,46.535549:24.576106 46.535456:24.576150 46.535339:24.576205 46.535307:24.576220 46.535249:24.576276 46.535226:24.576384 46.535180:24.576661 46.535171:24.576723 46.535119:24.577058
382,46.535119:24.577058 46.535105:24.577119 46.535035:24.577305 46.534985:24.577441 46.534959:24.577522 46.534943:24.577609 46.534953:24.577710 46.535024:24.577966 46.535067:24.578122 46.535096:24.578227
383,46.537739:24.576721 46.537711:24.576732 46.537132:24.576974 46.537117:24.576980
384,46.537117:24.576980 46.537066:24.577001 46.536702:24.577152 46.536505:24.577234 46.536482:24.577243
385,46.536482:24.577243 46.536463:24.577251 46.536107:24.577408 46.535898:24.577499 46.535734:24.577556
386,46.539701:24.562183 46.539423:24.562090 46.539403:24.562085
387,46.539403:24.562085 46.539355:24.562067 46.539324:24.562056
388,46.540268:24.560261 46.540251:24.560337 46.540112:24.561212 46.539973:24.562098 46.539929:24.562233 46.539904:24.562299
389,46.539904:24.562299 46.539847:24.562348 46.539778:24.562712
390,46.539778:24.562712 46.539767:24.562771
391,46.532530:24.586267 46.532453:24.586222 46.532428:24.586208 46.532191:24.586069
392,46.532191:24.586069 46.531989:24.585951 46.531912:24.585906
393,46.531180:24.579426 46.531177:24.579499 46.531179:24.579549 46.531190:24.579617 46.531210:24.579661 46.531242:24.579719 46.531298:24.579794 46.531332:24.579839 46.531338:24.579908 46.531370:24.580653 46.531378:24.580820 46.531402:24.581361 46.531418:24.581647 46.531429:24.581865 46.531461:24.582658 46.531447:24.582691 46.531408:24.582814 46.531333:24.583053
394,46.533432:24.577120 46.533426:24.576981 46.533415:24.576746 46.533624:24.576730 46.533687:24.576658
395,46.533687:24.576658 46.534156:24.576620 46.534179:24.576618 46.534358:24.576603 46.534381:24.577232 46.534382:24.577282
396,46.534382:24.577282 46.534409:24.577316 46.534443:24.577360
397,46.535109:24.574747 46.535092:24.574759 46.534910:24.574846 46.534791:24.574913 46.534695:24.574984 46.534617:24.575076 46.534605:24.575092
398,46.534605:24.575092 46.534343:24.575438 46.534279:24.575506 46.534244:24.575533 46.534221:24.575539 46.534209:24.575537 46.534194:24.575535 46.534179:24.575528 46.534165:24.575522 46.534102:24.575480 46.534009:24.575382 46.533987:24.575359
399,46.535723:24.573945 46.535707:24.573980 46.535686:24.573989 46.535499:24.574074 46.535427:24.574094 46.535364:24.574063 46.535300:24.573960 46.535251:24.573881 46.535183:24.573811 46.535117:24.573788 46.535038:24.573820 46.534991:24.573895 46.534965:24.574012 46.534975:24.574107 46.534986:24.574157 46.535040:24.574398 46.535090:24.574676 46.535109:24.574747
400,46.535109:24.574747 46.535146:24.574969 46.535178:24.575092 46.535242:24.575145 46.535250:24.575152 46.535274:24.575172 46.535321:24.575206 46.535340:24.575211 46.535404:24.575225
401,46.534324:24.573226 46.534323:24.573160 46.534350:24.573122 46.534394:24.573119 46.534499:24.573111 46.534507:24.573254 46.534509:24.573283 46.534479:24.573418 46.534128:24.573879
402,46.533580:24.573439 46.533587:24.573936 46.533589:24.574076 46.533590:24.574180 46.533593:24.574395
403,46.534266:24.572299 46.534237:24.572398 46.534228:24.572415 46.534211:24.572445 46.534156:24.572547 46.534106:24.572616 46.534056:24.572670 46.533961:24.572728 46.533893:24.572799 46.533852:24.572880 46.533818:24.572979 46.533808:24.573057 46.533809:24.573117 46.533816:24.573334
404,46.533816:24.573334 46.533829:24.573578 46.533843:24.573818 46.533874:24.574381
405,46.534109:24.573324 46.533841:24.573333 46.533816:24.573334
406,46.534290:24.572819 46.534294:24.572995 46.534295:24.573055 46.534264:24.573172 46.534168:24.573284 46.534136:24.573322 46.534109:24.573324
407,46.533831:24.575327 46.533779:24.575050 46.533750:24.574870 46.533732:24.574766 46.533730:24.574634 46.533726:24.574418 46.533725:24.574395
408,46.534537:24.576640 46.534551:24.576853 46.534549:24.576905 46.534443:24.577360
409,46.534443:24.577360 46.534301:24.577959
410,46.534301:24.577959 46.534147:24.578589
411,46.534147:24.578589 46.534095:24.578798 46.534065:24.578921 46.534054:24.578964 46.534038:24.579030
412,46.535089:24.579998 46.535050:24.579851 46.535044:24.579829 46.535056:24.579765 46.535088:24.579714 46.535375:24.579550 46.535439:24.579513
413,46.534827:24.583123 46.534914:24.583304 46.534937:24.583380 46.534954:24.583517 46.534947:24.583611 46.534911:24.583838
414,46.534911:24.583838 46.535050:24.583698 46.535134:24.583658 46.535221:24.583642 46.535284:24.583653 46.535433:24.583707
415,46.535433:24.583707 46.535337:24.583522 46.535329:24.583495 46.535293:24.583371 46.535297:24.583204 46.535337:24.582964
416,46.535337:24.582964 46.535209:24.583082 46.535128:24.583120 46.535021:24.583141 46.534966:24.583145 46.534827:24.583123
417,46.526003:24.544295 46.526315:24.544923 46.527335:24.543857
418,46.527335:24.543857 46.526983:24.543163 46.526930:24.543064
419,46.527335:24.543857 46.527413:24.543819 46.527588:24.543636 46.527647:24.543575
420,46.527405:24.547241 46.527389:24.547207
421,46.527389:24.547207 46.527183:24.546828 46.527157:24.546776
422,46.527157:24.546776 46.527145:24.546750 46.526867:24.546104
423,46.526867:24.546104 46.526789:24.545932
424,46.529634:24.542734 46.529440:24.542932 46.529420:24.542954
425,46.529420:24.542954 46.529064:24.543315
426,46.529064:24.543315 46.529044:24.543335
427,46.529044:24.543335 46.528987:24.543394
428,46.528987:24.543394 46.528521:24.543870 46.528508:24.543883
429,46.528508:24.543883 46.528444:24.543949
430,46.528444:24.543949 46.528380:24.544013
431,46.528380:24.544013 46.528327:24.544068
432,46.528327:24.544068 46.528285:24.544110 46.528277:24.544118
433,46.528277:24.544118 46.528229:24.544168
434,46.528229:24.544168 46.528133:24.544266 46.528119:24.544280 46.528076:24.544324
435,46.526697:24.545749 46.526525:24.545386 46.527289:24.544445
436,46.534073:24.585731 46.534146:24.585800 46.534153:24.585805 46.534402:24.586037
437,46.534208:24.586474 46.534324:24.586574
438,46.534324:24.586574 46.534432:24.586664
439,46.534432:24.586664 46.534656:24.586864 46.534698:24.586906
440,46.533880:24.587813 46.533954:24.587874
441,46.533954:24.587874 46.534144:24.588049 46.534174:24.588078
442,46.533846:24.588252 46.533745:24.588173
443,46.533745:24.588173 46.533880:24.587813
444,46.533880:24.587813 46.533724:24.587681 46.533892:24.587225 46.534054:24.587364 46.534205:24.587284 46.534301:24.587064 46.534213:24.586869 46.534324:24.586574
445,46.537234:24.579681 46.537131:24.579462 46.537057:24.579304 46.536947:24.579070 46.536850:24.578864 46.536771:24.578696 46.536753:24.578657
446,46.536753:24.578657 46.536729:24.578608 46.536686:24.578456 46.536661:24.578366 46.536626:24.578232 46.536576:24.578042 46.536547:24.577929 46.536526:24.577849
447,46.537189:24.560817 46.537143:24.560924
448,46.537143:24.560924 46.537097:24.561035 46.537035:24.561182 46.536472:24.562465
449,46.536472:24.562465 46.536448:24.562522 46.536402:24.562625 46.536080:24.563352 46.535476:24.564616
450,46.537826:24.560885 46.537815:24.560877 46.537388:24.560509 46.537353:24.560478 46.537337:24.560464
451,46.534524:24.559609 46.534534:24.559640 46.534679:24.559987 46.534730:24.560113
452,46.535336:24.561901 46.535348:24.561853 46.535388:24.561693 46.535452:24.561460 46.535517:24.561225 46.535461:24.561167 46.535436:24.561078 46.535439:24.561023 46.535441:24.560980 46.535455:24.560878 46.535464:24.560832 46.535478:24.560768 46.535552:24.560497 46.535563:24.560448 46.535601:24.560281 46.535603:24.560271 46.535615:24.560151
453,46.535615:24.560151 46.535612:24.560041 46.535603:24.559952 46.535581:24.559848 46.535554:24.559781 46.535543:24.559752 46.535506:24.559687 46.535468:24.559648 46.535426:24.559621 46.535384:24.559615 46.535348:24.559621 46.535298:24.559643 46.535201:24.559720 46.535156:24.559756 46.535075:24.559824
454,46.535075:24.559824 46.535012:24.559877 46.534779:24.560072
455,46.534779:24.560072 46.534753:24.560094 46.534730:24.560113
456,46.533628:24.561342 46.533665:24.561389 46.533770:24.561521 46.533898:24.561682 46.534019:24.561828 46.534027:24.561838 46.534147:24.561986 46.534254:24.562118 46.534378:24.562271 46.534506:24.562429
457,46.534506:24.562429 46.534628:24.562579 46.534685:24.562659 46.534714:24.562775 46.534713:24.562822 46.534712:24.562871 46.534712:24.562890 46.534686:24.563011
458,46.533337:24.561503 46.533294:24.561447 46.533268:24.561414 46.533041:24.561119 46.533032:24.561107 46.532903:24.560937 46.532869:24.560893 46.532824:24.560830 46.532813:24.560789 46.532855:24.560406 46.532854:24.560341
459,46.530797:24.560644 46.530894:24.560633 46.531134:24.560587 46.531762:24.560482
460,46.531762:24.560482 46.532107:24.560426 46.532621:24.560350 46.532815:24.560338 46.532834:24.560337 46.532854:24.560341
461,46.532854:24.560341 46.532879:24.560355 46.533036:24.560339
462,46.533036:24.560339 46.533111:24.560315 46.533230:24.560213 46.533365:24.560196
463,46.532379:24.566946 46.532391:24.566802 46.532292:24.566285 46.532254:24.566119
464,46.532813:24.559909 46.532711:24.559772 46.532607:24.559646 46.532440:24.559444 46.532324:24.559300 46.532257:24.559217 46.532187:24.559129 46.532082:24.558998 46.531976:24.558867 46.531906:24.558780 46.531825:24.558679
465,46.531825:24.558679 46.531766:24.558605 46.531640:24.558449
466,46.527087:24.551827 46.527061:24.551889 46.527013:24.552018 46.526940:24.552217 46.526925:24.552436 46.526956:24.552666 46.527013:24.552869 46.527089:24.553030 46.527200:24.553166 46.527404:24.553309 46.527969:24.553643
467,46.534644:24.560224 46.534859:24.560472 46.534880:24.560500 46.534901:24.560542 46.535038:24.560705
468,46.531738:24.562320 46.531552:24.562627 46.531489:24.562549
469,46.531489:24.562549 46.531447:24.562496 46.531575:24.562282 46.531631:24.562188 46.531673:24.562240
470,46.531673:24.562240 46.531738:24.562320
471,46.531523:24.563638 46.531664:24.563400 46.531680:24.563372 46.531831:24.563117 46.531997:24.562836
472,46.541508:24.566444 46.541688:24.566333 46.541889:24.566153 46.542047:24.565982 46.542440:24.565541 46.542635:24.565243 46.542648:24.565222
473,46.534034:24.578295 46.534037:24.578123 46.534042:24.577923 46.534198:24.577917
474,46.534198:24.577917 46.534255:24.577941 46.534301:24.577959
475,46.534147:24.578589 46.534103:24.578576 46.534036:24.578557
476,46.534036:24.578557 46.533828:24.578501 46.533822:24.578296 46.533816:24.578058 46.533814:24.578001 46.533814:24.577987
477,46.533814:24.577987 46.533805:24.577691 46.533796:24.577346 46.533789:24.577101 46.533485:24.577117 46.533432:24.577120
478,46.534034:24.578295 46.534036:24.578557
479,46.532392:24.575829 46.532395:24.575889 46.532405:24.576170 46.532421:24.576255 46.532447:24.576333 46.532461:24.576358 46.532487:24.576405
480,46.532487:24.576405 46.532533:24.576458 46.532561:24.576549 46.532575:24.576807 46.532605:24.577285 46.532610:24.577481 46.532612:24.577566 46.532615:24.577710
481,46.532615:24.577710 46.532620:24.577808 46.532643:24.578300 46.532676:24.578990
482,46.532676:24.578990 46.532681:24.579068 46.532693:24.579303 46.532728:24.580035 46.532748:24.580440 46.532750:24.580499 46.532752:24.580538
483,46.532752:24.580538 46.532753:24.580551 46.532753:24.580561 46.532765:24.580792 46.532766:24.580815 46.532795:24.581391 46.532795:24.581399 46.532798:24.581453 46.532799:24.581477
484,46.532799:24.581477 46.532804:24.581570 46.532831:24.582108
485,46.532831:24.582108 46.532831:24.582120 46.532862:24.582730 46.532864:24.582777
486,46.532134:24.579032 46.532166:24.579030 46.532395:24.579012
487,46.532395:24.579012 46.532676:24.578990
488,46.532615:24.577710 46.532361:24.577222
489,46.532361:24.577222 46.532106:24.576708
490,46.532106:24.576708 46.532078:24.576655
491,46.532078:24.576655 46.532037:24.576564 46.532012:24.575939 46.532011:24.575924 46.532009:24.575867
492,46.534096:24.583222 46.534127:24.583249 46.534414:24.583504
493,46.534414:24.583504 46.534555:24.583640
494,46.534555:24.583640 46.534319:24.584158
495,46.533598:24.584990 46.533536:24.584934 46.533750:24.584453
496,46.533750:24.584453 46.534060:24.584752 46.534302:24.584198 46.534319:24.584158
497,46.533960:24.584135 46.534110:24.583804 46.534169:24.583778 46.534243:24.583779 46.534312:24.583747 46.534414:24.583504
498,46.534421:24.583302 46.534624:24.583488 46.534555:24.583640
499,46.540807:24.560280 46.540777:24.560314 46.540402:24.560732 46.540388:24.560742 46.540368:24.560764
500,46.541793:24.560235 46.541820:24.560275 46.541844:24.560311
501,46.541844:24.560311 46.542064:24.560666 46.542180:24.560855
502,46.542180:24.560855 46.542526:24.561418 46.542924:24.562060 46.543174:24.562462
503,46.543174:24.562462 46.543510:24.563005 46.543538:24.563050 46.543554:24.563077
504,46.540387:24.561960 46.540427:24.561937 46.540479:24.561904 46.541170:24.561095 46.541182:24.561081 46.541202:24.561057
505,46.540721:24.559840 46.541003:24.559441
506,46.541003:24.559441 46.541070:24.559346 46.541098:24.559307
507,46.541584:24.558695 46.541240:24.558711 46.541177:24.558714 46.541149:24.558715
508,46.546019:24.564929 46.545854:24.564879
509,46.545854:24.564879 46.545580:24.564812 46.545311:24.564734 46.545171:24.564666 46.545044:24.564596
510,46.545044:24.564596 46.544845:24.564485 46.544625:24.564316 46.544429:24.564151 46.544258:24.563991 46.544170:24.563928 46.544114:24.563912 46.544055:24.563920 46.543910:24.564025
511,46.545409:24.563952 46.545072:24.564543 46.545062:24.564561 46.545044:24.564596
512,46.551650:24.557237 46.551611:24.557311 46.551608:24.557318 46.551087:24.558271 46.550908:24.558605 46.550891:24.558634
513,46.550891:24.558634 46.550776:24.558847 46.550502:24.559383 46.550368:24.559685 46.550151:24.560264
514,46.550151:24.560264 46.550143:24.560283 46.549596:24.561648
515,46.549596:24.561648 46.549571:24.561705
516,46.549571:24.561705 46.549484:24.561922 46.549428:24.562048
517,46.549196:24.567451 46.549157:24.567693 46.549377:24.567700
518,46.551100:24.565441 46.551299:24.565618
519,46.546435:24.568702 46.546384:24.568540 46.546312:24.568327 46.546287:24.568252
520,46.546287:24.568252 46.546238:24.568110 46.546189:24.567950 46.546142:24.567777
521,46.551995:24.574478 46.551863:24.574398 46.551837:24.574383
522,46.551837:24.574383 46.551652:24.574271 46.551328:24.574079
523,46.551328:24.574079 46.551168:24.573994
524,46.540186:24.566749 46.539949:24.566850 46.539913:24.566865
525,46.539913:24.566865 46.539796:24.566922 46.539693:24.566969 46.539676:24.566976
