id,u,v,length_m,speed_kph,oneway,name
18990,4485,36405,321.80,60,1,Calea Șerban Vodă
18991,30443,5764,355.80,50,0,Calea Brașovului
18992,34729,12059,38.86,50,0,Calea Brașovului
18993,5764,19514,47.07,50,0,Calea Brașovului
18994,40883,19729,241.47,70,1,Șoseaua Națională
18995,30449,30450,300.24,50,1,
18996,30450,30451,333.85,50,1,
18997,30450,37185,144.40,50,0,
18998,26251,30455,109.79,130,1,
18999,30454,26123,111.12,130,1,
19000,30455,26246,1637.44,130,1,
19001,30458,30460,18.44,90,1,Strada Gábor Áron
19002,30459,30458,11.70,90,1,Strada Gábor Áron
19003,30465,30463,32.73,70,0,Strada Valea Râșnoavei
19004,30463,41295,313.97,70,0,Strada Valea Râșnoavei
19005,22541,46187,93.32,30,0,
19006,35122,30472,111.14,50,1,Pasajul subteran Piața Presei Libere
19007,30469,30468,126.19,50,1,Pasajul subteran Piața Presei Libere
19008,30470,30469,122.33,50,1,Pasajul subteran Piața Presei Libere
19009,15143,15147,29.16,90,0,Centura Apahida-Vâlcele
19010,4040,30571,222.08,50,0,Strada Rotarilor
19011,30475,30476,43.93,90,0,
19012,30476,22533,527.19,90,0,
19013,12238,24482,438.12,50,1,Bulevardul Păcii
19014,12238,7266,255.45,50,0,Bulevardul Păcii
19015,46564,30524,322.85,50,0,Bulevardul Păcii
19016,28482,28481,50.12,50,1,
19017,2374,2387,660.22,90,0,Șoseaua de Centură
19018,19880,12238,438.03,50,1,Bulevardul Păcii
19019,11181,28190,20.59,50,0,
19020,28191,30483,473.84,50,0,
19021,28190,11182,636.75,50,0,
19022,30483,30487,30.41,50,0,
19023,30485,11181,21.66,50,0,
19024,30484,30486,32.94,50,0,
19025,30487,30482,424.25,50,0,
19026,30486,30485,141.27,50,0,
19027,30494,27935,528.49,50,0,
19028,30490,30488,1688.48,50,0,
19029,30491,11180,622.20,50,0,
19030,30489,30490,51.95,50,0,
19031,30488,30491,33.92,50,0,
19032,21696,21450,107.73,50,1,Calea București
19033,30493,30492,53.04,50,0,
19034,30492,30494,521.88,50,0,
19035,30498,30500,19.20,50,0,
19036,44855,30495,969.17,50,0,
19037,30495,30497,28.68,50,0,
19038,30496,30501,49.75,50,0,
19039,30501,30493,1555.11,50,0,
19040,30499,30496,728.93,50,0,
19041,30497,30499,523.48,50,0,
19042,30503,38396,5.36,30,0,Strada Timișul Sec
19043,38396,30504,10.72,30,0,Strada Timișul Sec
19044,30504,30505,26.80,30,0,Strada Timișul Sec
19045,30505,30502,41.36,30,0,Strada Timișul Sec
19046,30502,30503,16.08,30,0,Strada Timișul Sec
19047,30502,37098,37.70,50,1,Strada Timișul Sec
19048,30506,37097,18.94,30,1,Strada Timișul Sec
19049,30510,30507,564.97,50,0,
19050,30524,30525,381.95,50,0,Bulevardul Păcii
19051,30509,30508,1219.02,50,0,
19052,30508,30510,14.95,50,0,
19053,30507,30498,1077.20,50,0,
19054,30512,30509,624.21,50,0,
19055,30511,30512,13.17,50,0,
19056,30513,30514,16.49,50,0,
19057,30514,28481,791.02,50,0,
19058,28481,28483,59.81,50,0,
19059,28483,30511,725.96,50,0,
19060,12930,13957,153.14,100,0,
19061,30518,30522,17.74,50,0,
19062,30520,30521,379.05,50,0,
19063,30519,30520,15.54,50,0,
19064,30521,30513,1265.51,50,0,
19065,30522,30519,79.05,50,0,
19066,30523,30518,1060.85,50,0,
19067,30527,30526,12.71,90,0,
19068,30526,35373,418.98,90,0,
19069,30529,25111,1274.12,50,0,Strada Nicolae Bălcescu
19070,30532,30531,21.82,50,0,Strada Coroiești
19071,7271,30532,1164.53,50,0,Strada Coroiești
19072,30531,28491,1275.38,50,0,Strada Coroiești
19073,43669,38583,2204.34,100,0,
19074,30538,16674,1432.74,50,0,
19075,30539,39461,3463.39,100,0,
19076,30549,3096,24.64,50,1,Strada Victoriei
19077,25001,30553,3731.73,50,0,
19078,24999,34467,1617.76,50,0,
19079,30553,9377,2172.54,90,0,
19080,11692,20700,266.97,50,1,
19081,25503,21087,15.86,50,0,
19082,25833,4507,11.74,30,1,
19083,22112,17462,48.24,30,0,
19084,7022,22112,8.94,30,0,
19085,27587,7022,31.14,30,0,
19086,24193,20549,3.87,30,0,
19087,14892,22113,3.53,30,0,
19088,22113,14890,28.01,30,0,
19089,15104,47278,80.66,50,1,Calea București
19090,15067,15066,61.12,30,0,
19091,20552,20554,31.33,30,0,
19092,27589,14889,6.41,30,0,
19093,14889,24193,32.15,30,0,
19094,14258,34322,18.53,50,1,Piața Unirii
19095,9173,16105,58.65,50,0,Strada Profesor Petru Olteanu
19096,3464,3415,147.68,60,0,Bulevardul Independenței
19097,42289,14512,144.10,60,1,
19098,10783,10784,648.75,50,0,Strada Nicolae Bălcescu
19099,40488,40486,2977.37,90,0,
19100,30559,30475,4825.34,90,0,
19101,16473,16474,449.06,100,0,
19102,30561,7074,1041.70,100,0,
19103,16474,10879,1072.62,90,0,
19104,13000,10878,79.27,50,1,
19105,30560,14885,75.83,100,0,
19106,16304,16303,911.26,50,0,
19107,16121,8269,585.45,50,0,
19108,8267,16123,87.48,50,0,
19109,26747,28522,656.56,50,0,
19110,28522,9578,402.07,50,0,
19111,6666,33882,42.84,50,1,Strada Tisei
19112,9087,9088,9.98,90,1,Strada Transilvaniei
19113,9088,519,398.49,50,1,Strada Petki Dávid
19114,10176,30562,449.15,50,0,
19115,25955,30563,114.03,50,0,
19116,30563,9596,594.89,50,0,
19117,9767,22875,25.00,50,0,Strada Nádastó
19118,27924,27923,422.69,50,0,
19119,12060,27924,46.02,50,0,
19120,10535,31453,4011.84,90,0,
19121,17058,48022,310.17,50,0,
19122,16260,25759,28.19,50,0,
19123,30564,28011,642.00,50,0,
19124,5901,5902,57.42,50,0,
19125,28013,34398,149.76,50,0,
19126,28011,39085,90.63,50,0,
19127,30571,30559,1990.25,50,0,Strada Rotarilor
19128,30572,4040,990.67,50,0,Strada Rotarilor
19129,37408,44600,235.81,50,0,
19130,40994,9664,45.29,90,0,Strada Sântuhalm
19131,25048,25049,33.65,30,0,
19132,25049,25048,15.02,30,0,
19133,15147,12028,287.35,90,1,Centura Apahida-Vâlcele
19134,12028,15147,284.88,90,1,Centura Apahida-Vâlcele
19135,8661,30608,308.98,70,0,Șoseaua Hunedoarei
19136,30577,30576,23.22,50,0,Șoseaua Hunedoarei
19137,30576,3763,1319.97,50,0,Șoseaua Hunedoarei
19138,30578,17017,198.25,50,0,Strada Principală
19139,35809,35553,32.19,50,1,Bulevardul 16 Decembrie 1989
19140,35553,14101,19.93,50,1,Bulevardul 16 Decembrie 1989
19141,11601,4072,249.76,60,1,Șoseaua Mihai Bravu
19142,9112,12257,179.14,50,0,Calea Făgărașului
19143,3710,3711,38.28,50,0,Strada Stadionului
19144,3480,22846,33.35,50,1,Strada Gheorghe Doja
19145,3480,3477,43.32,50,1,Bulevardul 1 Decembrie 1918
19146,3480,3481,29.83,50,1,Piața Victoriei
19147,2879,42183,10.88,30,0,Bulevardul Republicii
19148,25494,14560,24.36,50,0,Bulevardul Republicii
19149,19234,38967,6.33,50,0,Bulevardul Republicii
19150,38797,19234,82.46,50,0,Bulevardul Republicii
19151,24787,25408,146.47,50,0,Bulevardul Republicii
19152,31495,7168,779.40,50,0,Strada Centru
19153,7167,31495,53.49,50,0,
19154,30595,30594,82.59,50,0,
19155,36175,13963,991.38,50,0,
19156,30542,30541,35.36,50,0,
19157,30596,8053,32.39,60,0,
19158,8053,51890,141.89,60,0,Strada Trovanților
19159,51890,40752,35.60,60,0,Strada Trovanților
19160,40752,30597,16.28,60,0,Strada Trovanților
19161,30597,30598,55.00,60,0,Strada Trovanților
19162,30598,51891,418.98,60,0,Strada Trovanților
19163,30603,30602,19.52,50,0,Șoseaua Hunedoarei
19164,30600,30601,1380.88,80,0,Șoseaua Hunedoarei
19165,30604,30599,11.91,50,0,Șoseaua Hunedoarei
19166,30602,30577,2212.31,50,0,Șoseaua Hunedoarei
19167,30599,30603,93.08,50,0,Șoseaua Hunedoarei
19168,30605,30600,50.04,70,0,Șoseaua Hunedoarei
19169,10489,30606,44.04,50,1,
19170,30606,30607,52.46,50,1,
19171,30608,30609,29.80,70,0,Șoseaua Hunedoarei
19172,30609,39821,256.73,50,0,Șoseaua Hunedoarei
19173,20559,20558,50.96,60,0,Calea București
19174,38094,17719,2904.73,90,0,
19175,30615,19934,1388.01,90,0,
19176,40814,38092,1240.53,50,0,
19177,51730,39162,346.47,50,0,
19178,25888,25887,23.43,50,0,Strada Câmpului
19179,25887,3639,41.48,50,0,Strada Câmpului
19180,25401,25402,587.65,100,1,
19181,25402,40477,775.54,100,1,
19182,16398,54447,3745.70,90,0,
19183,16404,54446,4101.01,90,0,
19184,54446,16398,1615.82,50,0,Strada Principală
19185,27868,6356,4311.68,50,0,Calea Călărași
19186,30629,6353,553.44,90,0,
19187,30630,7793,841.72,90,0,
19188,12639,30630,2092.73,50,0,Șoseaua Olteniței
19189,30631,13171,3586.40,90,0,
19190,21105,30631,3706.04,50,0,Șoseaua Olteniței
19191,4152,25028,45.53,50,0,Calea Griviței
19192,24773,4154,4.58,50,0,Calea Griviței
19193,4154,25026,39.09,50,0,Calea Griviței
19194,4155,24773,47.84,50,0,Calea Griviței
19195,30633,5362,106.23,50,0,
19196,30637,12579,2382.76,90,0,
19197,33364,33365,69.19,50,1,
19198,30640,30766,205.95,20,1,
19199,27750,18916,452.20,60,0,
19200,35790,30638,17.28,50,1,
19201,30638,14675,156.38,50,1,
19202,14676,14674,112.25,50,1,
19203,27090,27092,21.76,30,0,
19204,7252,21711,152.18,50,0,
19205,4703,42129,336.61,60,1,Șoseaua Giurgiului
19206,42129,25400,53.32,60,1,Șoseaua Giurgiului
19207,21285,38839,89.26,60,1,Șoseaua Giurgiului
19208,38839,4701,336.31,60,1,Șoseaua Giurgiului
19209,21286,4254,30.22,50,1,Șoseaua Giurgiului
19210,6967,31197,66.15,50,0,Strada Nicolae Bălcescu
19211,1462,47614,56.62,30,1,Calea Feldioarei
19212,30644,30641,26.60,30,1,Calea Feldioarei
19213,33339,30639,249.78,50,1,
19214,49141,4131,57.56,60,1,Șoseaua București-Ploiești
19215,18547,17866,144.07,50,1,Calea Sever Bocu
19216,53029,53026,3399.00,130,1,Autostrada Transilvania
19217,28323,28334,249.46,130,1,Autostrada Transilvania
19218,30653,35626,35.71,30,1,Strada Sucevei
19219,53545,2765,350.98,50,1,Strada Sucevei
19220,2765,15612,46.89,50,1,Strada Sucevei
19221,21704,16001,1098.97,50,0,Strada I. C. Brătianu
19222,26309,30661,226.97,50,0,Strada Vânătorilor
19223,22178,20846,64.90,30,1,Bulevardul Decebal
19224,47955,14627,878.76,50,0,
19225,11401,11402,34.32,30,0,
19226,26840,11403,26.87,30,0,
19227,11399,11400,6.68,30,0,
19228,46850,25200,83.86,50,1,Bulevardul Ion Mihalache
19229,25200,52008,51.62,50,1,Bulevardul Ion Mihalache
19230,39068,30665,944.58,50,0,
19231,13835,40425,429.53,50,0,
19232,30665,40375,5761.43,90,0,
19233,30667,30668,28.46,90,0,
19234,30669,39033,1402.40,90,0,
19235,6011,28000,14.57,50,0,Strada 1 Decembrie 1918
19236,15208,15210,64.05,50,0,Strada 1 Decembrie 1918
19237,15207,4682,332.68,50,0,Strada 1 Decembrie 1918
19238,25498,10995,36.90,50,0,
19239,10995,25496,17.71,50,0,
19240,15209,25496,29.26,50,0,Strada Lunca Oltului
19241,25497,15209,18.49,50,0,Strada Lunca Oltului
19242,15333,25496,96.41,50,0,
19243,5527,37008,273.53,50,0,Calea Timișoarei
19244,4354,4355,65.60,60,1,Calea București
19245,14047,2432,56.29,50,0,Calea București
19246,6538,6539,131.41,50,0,Strada Bogdan Dragoș
19247,30675,6001,1183.74,50,0,Strada Ocna
19248,50883,30666,1278.85,90,0,
19249,30666,6004,797.87,50,0,Strada Nádastó
19250,5997,19236,9266.48,90,0,
19251,19273,5995,234.71,90,0,
19252,16571,10892,1205.55,50,0,Strada Partizanilor
19253,29042,16571,34.70,50,0,Strada Partizanilor
19254,26370,30679,26.39,30,0,
19255,27707,30680,69.07,50,1,
19256,30679,11962,226.65,30,1,Varianta de ocolire Gherla
19257,30680,26369,61.27,30,1,
19258,21054,44257,820.65,50,0,Șoseaua București-Târgoviște
19259,30690,9254,30.41,100,0,
19260,9254,27070,148.15,100,0,
19261,30696,22706,1466.12,50,0,
19262,16639,16642,148.59,90,0,
19263,16642,7487,420.99,90,0,
19264,17838,17836,11.66,30,1,Strada 1 Decembrie 1918
19265,17832,17834,19.12,30,1,Strada Mihai Viteazul
19266,54098,54116,810.72,90,0,
19267,30703,30940,137.83,90,0,
19268,30710,30708,3841.78,90,0,
19269,6289,6290,123.44,50,0,
19270,10441,10442,695.92,50,0,
19271,30709,10443,2451.84,90,0,
19272,10438,10439,2584.53,90,0,
19273,10443,28937,565.52,50,0,
19274,30708,28931,289.77,50,0,Strada Avram Iancu
19275,40840,46102,525.22,90,0,Strada Harghita
19276,27442,12070,9.99,30,0,
19277,14629,14635,117.68,50,0,
19278,29601,29602,209.58,50,0,Strada Principală
19279,24357,24356,78.11,50,0,Strada Gării
19280,24355,24334,3565.88,50,0,Strada Gării
19281,5756,46490,3883.77,90,0,
19282,47062,10912,344.68,90,0,
19283,7377,31593,1170.42,90,0,
19284,30715,45123,2632.37,90,0,
19285,13006,5758,230.33,60,0,
19286,5759,30715,142.90,90,0,
19287,28242,35445,553.05,50,0,Strada Republicii
19288,5749,7376,51.48,50,0,
19289,44542,12411,912.00,50,0,
19290,7881,19508,367.33,40,0,Strada Ion Gheorghe Duca
19291,30185,24655,2864.20,90,0,
19292,4328,4329,171.15,50,0,Strada Traian Vuia
19293,32059,16165,177.74,50,1,Calea Turzii
19294,30720,15020,15.99,30,0,
19295,30724,8607,4708.96,90,0,
19296,30722,12965,1863.46,50,0,Strada Libertății
19297,30725,29197,447.42,50,0,Strada Națională
19298,8614,8616,9038.42,90,0,
19299,8608,30725,1133.90,90,0,
19300,8607,8608,795.12,50,0,Strada Principală
19301,30721,30726,3796.80,90,0,
19302,27452,30721,5095.28,50,0,
19303,30726,30727,2337.68,50,0,
19304,30727,8619,5457.09,90,0,
19305,33596,957,145.92,50,1,
19306,30728,18183,54.41,40,1,Strada Hărmanului
19307,27608,30728,47.72,40,1,Strada Hărmanului
19308,30729,20805,33.28,40,1,Strada Hărmanului
19309,45283,45666,220.87,60,0,Strada Hărmanului
19310,12580,39980,2644.32,50,0,Strada Principală
19311,13046,30733,699.70,50,0,Strada Principală
19312,30732,13050,606.72,90,0,
19313,29968,46451,1619.69,90,0,
19314,12509,12287,3555.44,90,0,
19315,30733,13045,2243.46,90,0,
19316,16935,29852,1883.36,50,0,
19317,29500,11119,1778.79,90,0,
19318,11127,30736,2402.56,90,0,
19319,11119,11127,631.18,50,0,
19320,10241,29500,200.47,50,0,
19321,11126,29501,1777.41,90,0,
19322,18792,40290,1356.73,90,0,
19323,30736,21033,1754.51,50,0,
19324,29501,11125,1050.24,50,0,
19325,21033,16935,4273.70,90,0,
19326,11122,18792,1910.96,50,0,
19327,11125,11124,1198.57,90,0,
19328,11124,16936,37.68,90,0,
19329,16936,32762,12.00,90,0,
19330,32762,11123,45.58,90,0,
19331,11123,44270,3949.91,90,0,
19332,35181,17082,412.35,50,0,Strada Bârsei
19333,17080,35184,412.20,50,0,Strada Lungă
19334,30737,17081,31.53,30,1,
19335,25649,25648,35.95,30,1,Strada Lungă
19336,17081,43908,16.78,50,0,Strada Lungă
19337,43908,17084,103.03,50,0,Strada Lungă
19338,47222,30739,37.00,30,1,Strada Bârsei
19339,30738,30740,37.28,30,1,
19340,5375,49149,969.35,30,1,
19341,43907,43910,1098.09,60,1,
19342,49253,49144,916.27,100,0,
19343,38578,31548,144.94,70,0,
19344,30742,25622,142.81,50,0,
19345,13302,30742,66.31,50,1,
19346,21502,21497,308.29,50,1,Calea București
19347,21526,21524,12.10,90,0,
19348,21498,21500,172.80,50,1,Calea București
19349,21524,21523,656.28,90,0,
19350,21520,21519,551.39,90,0,
19351,21499,21504,176.80,90,0,Calea București
19352,53208,30760,1031.51,100,0,
19353,53199,53198,449.46,100,0,
19354,30750,30758,132.63,100,0,
19355,30747,53234,137.20,100,0,
19356,53189,26800,754.75,100,0,
19357,53130,28922,166.66,100,0,Calea Bucovinei
19358,30756,7802,3071.43,50,0,
19359,53230,53229,142.02,100,0,
19360,11132,13686,875.77,90,0,Centura de Est
19361,30762,30761,612.27,70,0,Centura de Est
19362,12093,16729,60.37,50,0,Strada Oituz
19363,30765,35790,153.83,20,1,
19364,30766,30765,18.74,20,1,
19365,30769,7644,89.34,50,0,
19366,12451,31261,110.33,90,0,
19367,31261,11480,582.82,90,0,
19368,8149,8154,119.70,60,0,Calea Turzii
19369,8154,907,49.46,60,0,Calea Turzii
19370,8152,29080,58.22,60,0,Calea Turzii
19371,8153,8152,158.64,60,0,Calea Turzii
19372,2199,2200,318.46,50,0,Strada Libertății
19373,2202,40297,1650.76,90,0,Strada 23 August
19374,16153,8659,179.26,50,1,Strada 13 Decembrie
19375,30776,30778,12.83,50,1,Strada Oituz
19376,7337,30777,12.93,50,1,Strada Oituz
19377,5876,7337,104.44,50,1,Strada Oituz
19378,5877,11113,69.61,50,0,Strada Oituz
19379,30775,30776,48.94,50,1,Strada Oituz
19380,5877,30775,54.91,50,1,Strada Oituz
19381,30777,32193,37.04,50,1,Strada Oituz
19382,32193,5877,59.06,50,1,Strada Oituz
19383,30778,30779,48.31,50,1,Strada Oituz
19384,30773,30772,8.43,50,0,
19385,8151,8150,30.85,60,0,Calea Turzii
19386,5362,25671,1273.66,100,0,
19387,2139,3681,27.53,50,1,Bulevardul 15 Noiembrie
19388,6308,3618,163.32,50,1,Bulevardul Mihail Kogălniceanu
19389,3602,3604,98.19,50,1,Bulevardul Mihail Kogălniceanu
19390,16052,43019,49.11,50,1,Strada Bobâlna
19391,28508,8309,54.03,50,1,Strada Hărmanului
19392,25295,25296,70.21,50,0,
19393,5306,30792,167.39,50,0,Transfăgărășan
19394,30791,5306,44.26,50,0,Transfăgărășan
19395,30797,30798,45.78,50,0,Transfăgărășan
19396,38669,30814,3820.10,50,0,Transfăgărășan
19397,30794,30799,32.09,50,0,Transfăgărășan
19398,30799,27784,361.49,50,0,Transfăgărășan
19399,30811,30810,42.32,70,0,Transfăgărășan
19400,30803,30806,19.21,50,0,Transfăgărășan
19401,27787,30809,69.40,50,0,Transfăgărășan
19402,30807,30808,34.35,70,0,Transfăgărășan
19403,27789,30811,62.24,70,0,Transfăgărășan
19404,30812,5304,2104.68,70,0,Transfăgărășan
19405,30806,30805,25.23,50,0,Transfăgărășan
19406,30809,30803,42.94,50,0,Transfăgărășan
19407,30813,27789,42.84,70,0,Transfăgărășan
19408,30802,30804,32.11,70,0,Transfăgărășan
19409,30808,30813,11.95,70,0,Transfăgărășan
19410,30814,27787,30.32,50,0,Transfăgărășan
19411,30804,30815,28.37,70,0,Transfăgărășan
19412,30815,30812,19.92,70,0,Transfăgărășan
19413,30810,30802,284.97,70,0,Transfăgărășan
19414,30805,13452,118.51,50,0,Transfăgărășan
19415,30817,30818,26.85,70,0,Transfăgărășan
19416,30818,608,2311.89,70,0,Transfăgărășan
19417,30820,30821,51.92,30,0,Transfăgărășan
19418,30821,31668,125.97,30,0,Transfăgărășan
19419,21479,21709,71.12,30,0,Calea București
19420,21471,21475,250.12,90,0,Calea București
19421,21473,33847,126.79,70,0,Calea București
19422,21476,38502,454.18,90,0,Calea București
19423,21474,21477,82.82,90,0,Calea București
19424,21477,21488,1270.48,90,0,Calea București
19425,21819,5882,41.32,50,0,Strada Gabera
19426,5882,5883,77.14,50,0,Strada Gabera
19427,26337,47608,2151.87,90,0,
19428,21494,21495,265.60,90,0,Calea București
19429,30845,26338,512.02,90,0,
19430,21492,21499,497.19,100,0,Calea București
19431,21509,21508,94.14,50,0,Calea București
19432,21534,21533,532.55,100,0,
19433,21536,21538,376.22,100,0,
19434,30848,21819,170.77,50,0,Strada Gabera
19435,30828,30826,41.09,50,0,
19436,26341,30843,170.54,100,0,
19437,30841,30840,41.39,100,0,
19438,5890,54005,859.28,70,1,
19439,21507,21515,394.45,50,0,Calea București
19440,30843,30842,258.27,100,0,
19441,30844,5889,419.47,90,0,
19442,5887,9301,116.25,50,0,
19443,26345,30828,272.11,50,0,
19444,9302,30844,131.36,90,0,
19445,30842,26340,251.94,90,0,
19446,5893,26345,330.83,50,0,
19447,26344,5893,207.23,50,0,
19448,30824,21527,156.52,100,0,
19449,21491,21496,87.14,90,0,
19450,5880,8959,188.28,100,0,Strada Oltului
19451,21487,21485,64.37,90,0,Calea București
19452,26339,47607,1133.24,50,1,
19453,30825,21522,1367.79,100,0,
19454,30826,5894,163.43,50,0,
19455,21533,21535,94.29,100,0,
19456,21500,21509,223.67,50,0,Calea București
19457,30838,9297,206.77,50,0,
19458,21493,21490,173.23,100,0,Calea București
19459,21489,21492,214.76,100,0,Calea București
19460,30839,21537,168.14,100,0,
19461,30851,5880,546.28,100,0,Strada Oltului
19462,21538,30839,149.55,100,0,
19463,21506,21507,248.94,50,0,Calea București
19464,47385,30849,2518.91,100,0,
19465,21532,21536,111.74,100,0,
19466,30850,30852,284.17,100,0,Strada Oltului
19467,21490,21489,278.58,100,0,Calea București
19468,21537,21539,130.53,100,0,
19469,30846,9303,1269.79,90,0,
19470,21535,21532,121.47,100,0,
19471,5897,24660,63.06,50,0,Strada Nicolae Bălcescu
19472,30833,30834,65.00,50,0,Strada Nicolae Bălcescu
19473,30827,24665,45.47,50,0,Strada Nicolae Bălcescu
19474,30835,30836,174.15,50,0,Strada Nicolae Bălcescu
19475,30836,30837,89.23,50,0,Strada Nicolae Bălcescu
19476,30831,30832,266.24,50,0,Strada Nicolae Bălcescu
19477,5896,5897,170.93,50,0,Strada Nicolae Bălcescu
19478,30829,30830,170.07,50,0,Strada Nicolae Bălcescu
19479,30837,13920,134.88,50,0,Strada Nicolae Bălcescu
19480,30830,30831,97.53,50,0,Strada Nicolae Bălcescu
19481,30834,30835,203.77,50,0,Strada Nicolae Bălcescu
19482,24665,24664,164.41,50,0,Strada Nicolae Bălcescu
19483,30832,30833,125.34,50,0,Strada Nicolae Bălcescu
19484,13920,10875,152.16,50,0,Strada Nicolae Bălcescu
19485,21547,9297,357.15,50,0,Strada Nicolae Titulescu
19486,21543,21545,98.68,50,0,Strada Nicolae Titulescu
19487,21546,21547,106.22,50,0,Strada Nicolae Titulescu
19488,12020,54810,106.96,50,1,Strada Nicolae Bălcescu
19489,10494,32574,213.74,50,0,Strada Calea Severinului
19490,30862,30861,19.01,50,0,Strada Principală
19491,30861,7346,1474.41,50,0,Strada Principală
19492,5687,10916,814.32,50,0,Strada Principală
19493,30863,5687,31.07,50,0,Strada Principală
19494,30868,30869,5.18,30,0,
19495,30869,30866,15.11,30,0,
19496,30866,30865,5.47,30,0,
19497,30865,30867,15.12,30,0,
19498,30867,30868,6.33,30,0,
19499,19294,38329,431.93,50,0,Strada Bogdan Vodă
19500,34544,42198,601.95,50,0,Strada Parângului
19501,32082,30872,29.75,90,0,
19502,30872,30871,17.52,90,0,
19503,30871,30875,5.84,90,0,
19504,30875,32082,19.74,90,0,
19505,30873,30871,39.48,50,1,Strada Corneliu Coposu
19506,30873,9673,70.21,50,0,Strada Corneliu Coposu
19507,30875,30874,61.07,50,1,Calea Baciului
19508,30874,32082,61.52,50,1,Calea Baciului
19509,30877,30640,231.76,20,1,
19510,30876,30877,25.48,20,1,
19511,2223,49849,1760.54,50,0,
19512,11964,11965,1243.48,90,0,Centura Apahida-Vâlcele
19513,1036,9687,195.22,50,0,Strada Traian Vuia
19514,30880,25345,28.16,50,0,Strada Traian Vuia
19515,7953,1035,10.44,50,0,Strada Traian Vuia
19516,9396,30879,34.49,50,0,Strada Traian Vuia
19517,30879,38776,34.68,50,0,Strada Traian Vuia
19518,30883,30882,26.86,30,1,Strada Lunca Mare
19519,29419,30884,27.00,50,1,Strada Lunca Mare
