id,coords
42083,45.672785:21.170862 45.672752:21.170795 45.672709:21.170742 45.672659:21.170706 45.672604:21.170688 45.672547:21.170690 45.672493:21.170712 45.672443:21.170752 45.672403:21.170808 45.672373:21.170876 45.672355:21.170953
42084,45.672355:21.170953 45.672351:21.171017 45.672355:21.171080 45.672368:21.171140 45.672388:21.171197
42085,45.672388:21.171197 45.672412:21.171240 45.672441:21.171278 45.672474:21.171308 45.672510:21.171330 45.672544:21.171342 45.672579:21.171346 45.672615:21.171342 45.672649:21.171331 45.672682:21.171313 45.672724:21.171274 45.672760:21.171224 45.672787:21.171164 45.672805:21.171096
42086,45.664988:21.172589 45.665034:21.172583 45.667390:21.172244 45.667626:21.172196 45.668989:21.171919 45.669281:21.171853 45.670358:21.171608
42087,45.672355:21.170953 45.672285:21.171002 45.672207:21.171045 45.672139:21.171067 45.671374:21.171275 45.669628:21.171683 45.668550:21.171930 45.667391:21.172154 45.665415:21.172431 45.665039:21.172483 45.664973:21.172490
42088,45.642455:21.178140 45.642849:21.177926 45.642970:21.177859 45.643063:21.177796 45.643188:21.177698 45.643298:21.177599 45.643412:21.177485 45.643497:21.177398 45.644378:21.176476
42089,45.204362:24.239271 45.204367:24.239259 45.204370:24.239242 45.204371:24.239226 45.204370:24.239207
42090,45.792070:21.210532 45.792155:21.210162
42091,45.791079:21.211315 45.791259:21.211227 45.791407:21.211146 45.791493:21.211100 45.791633:21.211017
42092,45.792155:21.210162 45.792279:21.209730 45.792492:21.209133
42093,45.754303:21.216174 45.754413:21.216226
42094,45.753824:21.215880 45.753674:21.215833 45.753390:21.215760 45.753164:21.215730
42095,45.755113:21.216525 45.755446:21.216619
42096,45.684040:21.904438 45.684064:21.904482 45.684317:21.904962 45.684353:21.905031
42097,45.696849:21.898999 45.697027:21.898697 45.697298:21.898238 45.697345:21.898139 45.697397:21.898029 45.697443:21.897921
42098,45.702660:21.892279 45.703150:21.891865
42099,45.700385:21.894390 45.700472:21.894312 45.700615:21.894185 45.700840:21.893976 45.701000:21.893816 45.701114:21.893688 45.701153:21.893645 45.701295:21.893461 45.701369:21.893348 45.701458:21.893247
42100,45.700327:21.894278 45.700306:21.894296 45.700164:21.894426
42101,45.700164:21.894426 45.700039:21.894540 45.700007:21.894569 45.699711:21.894844 45.699373:21.895158 45.699275:21.895242 45.698903:21.895563 45.698527:21.895891 45.698362:21.896045 45.698128:21.896273 45.698036:21.896389 45.697931:21.896528 45.697825:21.896696 45.697719:21.896907 45.697664:21.897046
42102,45.700231:21.894521 45.700385:21.894390
42103,45.701851:21.892775 45.701671:21.892892 45.701536:21.893007 45.701387:21.893170 45.701238:21.893359 45.701185:21.893427 45.701142:21.893480 45.701098:21.893534 45.701013:21.893634 45.700863:21.893793 45.700592:21.894042 45.700467:21.894153 45.700421:21.894194 45.700327:21.894278
42104,45.701905:21.892899 45.701996:21.892842 45.702101:21.892778 45.702480:21.892484 45.702660:21.892279
42105,45.699112:21.895513 45.699861:21.894841 45.700060:21.894665 45.700078:21.894648 45.700088:21.894640 45.700231:21.894521
42106,45.698073:21.896487 45.698167:21.896373 45.699112:21.895513
42107,45.697664:21.897046 45.697601:21.897205 45.697446:21.897609 45.697374:21.897797
42108,45.697443:21.897921 45.697478:21.897806
42109,45.697374:21.897797 45.697318:21.897964 45.697277:21.898054 45.697237:21.898144 45.696888:21.898800 45.696575:21.899353
42110,45.699093:21.930759 45.699270:21.931253 45.699391:21.931594 45.699465:21.931931 45.699531:21.932235 45.699591:21.932514 45.699604:21.932572 45.699741:21.933204 45.699804:21.933534 45.699849:21.933765 45.699877:21.933864 45.699954:21.934140 45.700097:21.934561 45.700402:21.935171 45.700421:21.935204 45.700449:21.935249 45.700659:21.935602 45.700877:21.935913 45.701108:21.936145 45.701312:21.936273 45.701522:21.936378 45.701558:21.936396 45.701883:21.936574 45.702088:21.936716 45.702241:21.936849 45.702485:21.937053 45.702709:21.937230 45.702856:21.937324 45.703003:21.937406 45.703326:21.937554 45.703474:21.937631 45.703605:21.937724 45.703745:21.937873 45.703894:21.938080 45.704149:21.938438 45.704308:21.938619 45.704442:21.938745 45.704638:21.938891 45.704907:21.939111 45.705300:21.939482
42111,45.698966:21.930481 45.699021:21.930601 45.699093:21.930759
42112,45.696772:21.926159 45.696799:21.926139 45.696824:21.926112 45.696845:21.926080 45.696863:21.926044 45.696876:21.926004 45.696880:21.925986
42113,45.696880:21.925986 45.696885:21.925961 45.696889:21.925917 45.696888:21.925873 45.696881:21.925830 45.696871:21.925788 45.696855:21.925750 45.696836:21.925715 45.696813:21.925686 45.696786:21.925662 45.696758:21.925645 45.696728:21.925634 45.696714:21.925632
42114,45.696714:21.925632 45.696697:21.925630 45.696657:21.925636 45.696619:21.925653 45.696584:21.925682 45.696554:21.925720 45.696531:21.925766 45.696514:21.925818
42115,45.696514:21.925818 45.696505:21.925874 45.696505:21.925932 45.696513:21.925988 45.696529:21.926040 45.696552:21.926087 45.696581:21.926126 45.696616:21.926156 45.696654:21.926174 45.696678:21.926178
42116,45.696678:21.926178 45.696693:21.926181 45.696733:21.926176 45.696772:21.926159
42117,45.687993:21.905049 45.688593:21.904467
42118,45.685940:21.905517 45.685983:21.905542 45.686035:21.905587 45.686082:21.905635 45.686121:21.905687 45.686179:21.905777 45.686194:21.905803 45.686274:21.905946
42119,45.685148:21.906148 45.685199:21.906118 45.685265:21.906043 45.685385:21.905899
42120,45.683472:21.903449 45.683529:21.903506
42121,45.689286:21.902391 45.689292:21.902412 45.689326:21.902530
42122,45.693849:21.928354 45.692970:21.929074 45.692249:21.929761 45.691579:21.930492 45.690257:21.932105 45.689484:21.933064 45.688917:21.933731 45.688617:21.934028 45.688298:21.934294
42123,45.720880:21.896603 45.721009:21.896121
42124,45.720646:21.896708 45.720588:21.896733 45.720538:21.896781 45.720501:21.896848 45.720479:21.896929 45.720475:21.897015 45.720487:21.897105
42125,45.721562:21.897665 45.721365:21.897527
42126,47.521020:25.636457 47.520756:25.636052 47.520383:25.635468 47.520036:25.634935 47.519738:25.634460 47.519598:25.634236
42127,47.519598:25.634236 47.519363:25.633896 47.518997:25.633346 47.518768:25.633015 47.518461:25.632579
42128,47.517027:25.630461 47.516975:25.630381 47.516762:25.630056 47.516492:25.629668 47.516146:25.629160
42129,47.518004:25.631911 47.517824:25.631648
42130,47.518461:25.632579 47.518004:25.631911
42131,47.537337:25.653583 47.537113:25.653262 47.536879:25.652890
42132,47.536879:25.652890 47.536724:25.652646 47.536464:25.652253 47.536373:25.652104 47.536328:25.652017
42133,47.536328:25.652017 47.536284:25.651918 47.536247:25.651814 47.536213:25.651666 47.536192:25.651517 47.536183:25.651336 47.536190:25.651178 47.536202:25.651002
42134,47.527286:25.647321 47.527275:25.647132 47.527261:25.646701 47.527242:25.646462 47.527218:25.646314
42135,47.528900:25.649015 47.528773:25.649042 47.528653:25.649046 47.528528:25.649021 47.528403:25.648969 47.528268:25.648878 47.528152:25.648801 47.528025:25.648699 47.527911:25.648609 47.527768:25.648497 47.527674:25.648409 47.527637:25.648375 47.527563:25.648293
42136,47.549071:25.659012 47.548925:25.658921 47.548713:25.658796 47.548538:25.658701
42137,47.542587:25.656399 47.542405:25.656342 47.542312:25.656308 47.542234:25.656278 47.541889:25.656150 47.541551:25.656024 47.540938:25.655777 47.540463:25.655587 47.540224:25.655504 47.539973:25.655438 47.539358:25.655297 47.538742:25.655134 47.538508:25.655046 47.538354:25.654959 47.538230:25.654860 47.538112:25.654728 47.537969:25.654536 47.537847:25.654336 47.537674:25.654062 47.537337:25.653583
42138,47.548466:25.658660 47.548374:25.658609 47.548212:25.658503 47.548077:25.658387 47.547988:25.658288 47.547891:25.658158 47.547719:25.657904 47.547580:25.657693 47.547546:25.657647 47.547348:25.657376 47.547187:25.657190 47.547078:25.657073 47.546958:25.656968 47.546852:25.656888 47.546729:25.656813 47.546607:25.656765 47.546526:25.656742 47.546486:25.656730 47.546317:25.656723 47.546130:25.656750
42139,46.803288:23.334598 46.803277:23.334419 46.803271:23.334160 46.803267:23.333900 46.803260:23.333639 46.803245:23.333388 46.803216:23.333193 46.803160:23.332999 46.803075:23.332817 46.802973:23.332672 46.802854:23.332574 46.802718:23.332520
42140,46.802038:23.334290 46.802045:23.334533 46.802039:23.334775 46.802017:23.335001 46.801981:23.335189 46.801936:23.335389 46.801882:23.335583 46.801809:23.335776 46.801734:23.335945 46.801660:23.336085 46.801517:23.336263
42141,44.554767:28.190793 44.555087:28.190250
42142,47.377362:22.785462 47.377015:22.785840 47.376463:22.786430
42143,45.437148:27.322509 45.436940:27.321777
42144,45.437534:27.323735 45.437282:27.322950 45.437148:27.322509
42145,45.437523:27.321601 45.437757:27.321020
42146,45.443209:27.304803 45.443500:27.304651
42147,45.791585:21.210645 45.791206:21.211091 45.791079:21.211315
42148,45.792492:21.209133 45.792355:21.209326 45.792242:21.209521 45.791905:21.210294 45.791852:21.210372
42149,45.792492:21.209133 45.792327:21.209281 45.791138:21.211122 45.791079:21.211315
42150,45.851980:25.911683 45.851899:25.911388
42151,45.851899:25.911388 45.851787:25.910963
42152,45.851717:25.910997 45.851830:25.911479 45.851861:25.911630 45.851885:25.911751
42153,45.418601:28.029898 45.418429:28.030082 45.418338:28.030163
42154,45.418338:28.030163 45.418265:28.030244 45.418239:28.030269
42155,47.593709:26.258400 47.592891:26.259119 47.592707:26.259277 47.588988:26.262546 47.585292:26.265819 47.584749:26.266261 47.583843:26.266922 47.583369:26.267243 47.583145:26.267370 47.582938:26.267476
42156,47.595981:26.256437 47.595796:26.256544 47.595424:26.256809 47.595234:26.256978 47.594890:26.257313 47.594284:26.257893 47.593709:26.258400
42157,47.601076:26.253143 47.600739:26.253357 47.600329:26.253652 47.599604:26.254218 47.599267:26.254465 47.598907:26.254688 47.598506:26.254894 47.597824:26.255267 47.597439:26.255498 47.596966:26.255793 47.595981:26.256437
42158,46.042788:23.563319 46.042557:23.563029 46.042490:23.562918 46.042443:23.562852 46.042381:23.562824 46.042349:23.562837 46.042323:23.562877 46.042301:23.562942
42159,46.042167:23.562847 46.042301:23.562942
42160,46.042301:23.562942 46.042519:23.563100 46.042788:23.563319
42161,44.889551:24.818587 44.889224:24.817774
42162,44.888687:24.816325 44.888667:24.816157 44.888661:24.816031 44.888662:24.815890 44.888673:24.815726
42163,44.885714:24.803923 44.885679:24.803599 44.885667:24.803491 44.885548:24.802372 44.885534:24.802247
42164,44.894123:24.744735 44.894329:24.744023 44.894525:24.743387 44.894585:24.743208 44.894647:24.743038 44.894711:24.742882 44.894772:24.742747 44.894837:24.742621 44.894900:24.742507 44.896634:24.739710
42165,45.363184:27.104280 45.363205:27.104057 45.363264:27.103679 45.363283:27.103559
42166,45.363283:27.103559 45.363430:27.102491 45.363584:27.101318 45.363649:27.100859 45.363718:27.100369 45.363732:27.100279 45.363807:27.099810 45.363934:27.099253
42167,45.363303:27.105893 45.363196:27.104594 45.363184:27.104280
42168,45.357988:27.145521 45.358220:27.144425
42169,45.358220:27.144425 45.359259:27.139331 45.359977:27.135864 45.360630:27.132645 45.360801:27.131799 45.361173:27.130043 45.361709:27.127485 45.363258:27.119978
42170,45.357222:27.149315 45.357988:27.145521
42171,45.348688:27.188034 45.350365:27.183548 45.351544:27.179999 45.352680:27.176473
42172,45.344532:27.199008 45.344673:27.198634 45.348352:27.188890 45.348688:27.188034
42173,45.332837:27.226113 45.333190:27.225513 45.336070:27.219150 45.336974:27.217188 45.337438:27.216181 45.338799:27.213156 45.341503:27.207090 45.342192:27.205207 45.344532:27.199008
42174,45.310628:27.291971 45.310669:27.291709 45.310744:27.291230 45.310877:27.290373 45.310993:27.289647 45.311448:27.286766 45.311558:27.286065
42175,45.309813:27.297174 45.310628:27.291971
42176,45.296997:27.348647 45.302027:27.341655 45.302360:27.341110 45.302507:27.340673 45.302555:27.340428 45.302936:27.338127 45.304341:27.329648 45.304551:27.328456 45.305098:27.325354 45.305716:27.321730 45.307520:27.311201 45.307677:27.310223 45.307735:27.309867 45.308876:27.302782 45.309813:27.297174
42177,46.173641:21.374158 46.173625:21.374263 46.173569:21.374636 46.173494:21.375009 46.173397:21.375471 46.173302:21.375920 46.173216:21.376320 46.173149:21.376622 46.173096:21.376841 46.173046:21.377028 46.172975:21.377275 46.172874:21.377587 46.172788:21.377829 46.172470:21.378588
42178,46.173477:21.372591 46.173536:21.372704 46.173614:21.372779
42179,46.173614:21.372779 46.173705:21.372815 46.173800:21.372805 46.173887:21.372752
42180,46.173887:21.372752 46.173959:21.372658 46.174000:21.372556 46.174019:21.372440 46.174015:21.372320 46.173988:21.372207
42181,46.173988:21.372207 46.173939:21.372110 46.173872:21.372037 46.173794:21.371995
42182,46.173794:21.371995 46.173699:21.371988 46.173609:21.372025 46.173533:21.372102 46.173481:21.372210 46.173449:21.372336 46.173448:21.372456 46.173477:21.372591
42183,46.129169:21.559819 46.129226:21.559602 46.129335:21.559124
42184,46.128763:21.561086 46.128821:21.560913 46.128906:21.560669
42185,46.128906:21.560669 46.128972:21.560473 46.129024:21.560304 46.129083:21.560126 46.129143:21.559926 46.129169:21.559819
42186,46.129335:21.559124 46.129666:21.557570 46.129978:21.556101 46.130124:21.555431 46.130275:21.554770 46.130490:21.553970 46.130810:21.552926 46.132147:21.549114 46.132513:21.548072 46.132795:21.547263 46.133073:21.546456 46.133635:21.544844 46.134727:21.541702 46.135048:21.540805 46.135358:21.539974 46.135666:21.539195
42187,46.118715:21.590126 46.118897:21.589908 46.119091:21.589685
42188,46.107505:21.612828 46.107611:21.612283
42189,46.107611:21.612283 46.107743:21.611592
42190,46.107743:21.611592 46.107824:21.611159
42191,46.107824:21.611159 46.107924:21.610622 46.108026:21.610024 46.108121:21.609448 46.108211:21.608901 46.108428:21.607612 46.108635:21.606365 46.108726:21.605831 46.108826:21.605232 46.109012:21.604124 46.109096:21.603610 46.109170:21.603151 46.109305:21.602404 46.109342:21.602250 46.109383:21.602096 46.109432:21.601924 46.109471:21.601799 46.109559:21.601524 46.109649:21.601272 46.109744:21.601042 46.109852:21.600793 46.110005:21.600455 46.110305:21.599793 46.110853:21.598551
42192,46.107327:21.613901 46.107376:21.613563 46.107434:21.613222 46.107505:21.612828
42193,46.107305:21.614088 46.107327:21.613901
42194,45.324953:27.235845 45.325279:27.235370 45.325553:27.234989
42195,45.325553:27.234989 45.325920:27.234539 45.326554:27.233718 45.326950:27.233262 45.327257:27.232879 45.327738:27.232297 45.328151:27.231832 45.328219:27.231755 45.328869:27.230982 45.329632:27.230079 45.330342:27.229232 45.330580:27.228925 45.331066:27.228362 45.331128:27.228289 45.331378:27.227993 45.331645:27.227678 45.331872:27.227403 45.332098:27.227131 45.332437:27.226717 45.332614:27.226503 45.332837:27.226113
42196,45.324415:27.236642 45.324953:27.235845
42197,43.913282:23.100435 43.913158:23.101769 43.913100:23.102429 43.913080:23.102586 43.913049:23.102756 43.912613:23.104622 43.912344:23.105731 43.911019:23.111527 43.910904:23.112063 43.910878:23.112240 43.910863:23.112456 43.910862:23.112642 43.910855:23.114444 43.910854:23.114624 43.910854:23.114892 43.910853:23.115290 43.910826:23.116282 43.910737:23.117099 43.910383:23.119131 43.910245:23.119898 43.909731:23.122858 43.909731:23.122958 43.909743:23.123042 43.909775:23.123120 43.909817:23.123184 43.909876:23.123246 43.909964:23.123298 43.910238:23.123423 43.910285:23.123462 43.910327:23.123504 43.910361:23.123549 43.910400:23.123616 43.910435:23.123696 43.910460:23.123801 43.910466:23.123871 43.910454:23.124022 43.910319:23.124784 43.909744:23.128098
42198,45.343206:24.217267 45.343145:24.217519 45.343087:24.217721 45.343012:24.217959 45.342922:24.218222 45.342856:24.218441 45.342808:24.218664 45.342793:24.218844 45.342787:24.219079 45.342791:24.219326 45.342791:24.219552 45.342799:24.219754 45.342806:24.219930 45.342829:24.220092 45.342860:24.220235 45.342910:24.220392 45.342988:24.220616 45.343070:24.220827 45.343136:24.220997 45.343183:24.221154 45.343223:24.221324 45.343257:24.221512 45.343288:24.221728 45.343318:24.221981 45.343387:24.222652 45.343435:24.223116 45.343489:24.223544 45.343543:24.223970 45.343606:24.224485 45.343651:24.224883 45.343671:24.225115 45.343683:24.225278 45.343681:24.225438 45.343664:24.225627 45.343633:24.225817 45.343568:24.226122 45.343528:24.226313 45.343494:24.226509 45.343467:24.226748 45.343454:24.226931 45.343452:24.227134 45.343471:24.227340 45.343496:24.227498 45.343534:24.227659 45.343593:24.227885 45.343645:24.228073 45.343691:24.228237 45.343724:24.228346 45.343789:24.228544 45.343874:24.228801 45.343975:24.229110 45.344087:24.229450 45.344165:24.229683 45.344255:24.229972 45.344334:24.230214 45.344394:24.230404 45.344439:24.230588 45.344473:24.230756 45.344491:24.230890 45.344506:24.231052 45.344510:24.231226 45.344506:24.231414 45.344498:24.231646 45.344483:24.231949 45.344429:24.232600 45.344376:24.233198 45.344347:24.233512 45.344338:24.233622 45.344331:24.233691 45.344295:24.234047 45.344269:24.234269 45.344150:24.235024 45.344097:24.235339 45.344071:24.235489 45.344048:24.235609 45.343984:24.235921 45.343931:24.236174 45.343883:24.236407 45.343861:24.236525 45.343851:24.236580 45.343827:24.236723 45.343815:24.236799 45.343787:24.236977 45.343765:24.237143 45.343750:24.237316 45.343748:24.237474 45.343756:24.237578
